Pelvis,SpineNavel,SpineChest,Neck,ClavicleLeft,ShoulderLeft,ElbowLeft,WristLeft,HandLeft,HandTipLeft,ThumbLeft,ClavicleRight,ShoulderRight,ElbowRight,WristRight,HandRight,HandTipRight,ThumbRight,HipLeft,KneeLeft,AnkleLeft,FootLeft,HipRight,KneeRight,AnkleRight,FootRight,Head,Nose,EyeLeft,EarLeft,EyeRight,EarRight
0.5307325 -0.03571487 1.359016,0.5968896 -0.15151088 1.2584088,0.64983714 -0.24407706 1.1780084,0.7858832 -0.35994703 1.0810896,0.76014304 -0.36337996 1.1189332,0.75266165 -0.40450776 1.2460955,0.7660767 -0.2687401 1.4659681,0.891419 -0.11178529 1.5485604,0.948183 -0.07160517 1.4911724,0.87636733 -0.07222741 1.4199026,0.85587126 -0.15037444 1.4315848,0.7652054 -0.3191511 1.0743344,0.767147 -0.2034745 1.0321516,0.73403 -0.027060911 1.2252727,0.73604554 0.062317193 1.4262109,0.7963059 0.13754708 1.4378054,0.8893992 0.16496792 1.4160668,0.8044496 0.099381655 1.3099465,0.5092375 -0.096564986 1.4149182,0.46799234 0.21233577 1.62325,0.3388567 0.4948727 1.801696,0.38473248 0.6404934 1.8880794,0.55011547 0.01915636 1.3086064,0.58407885 0.37614277 1.4164389,0.52049094 0.7055946 1.5523751,0.6132902 0.83252466 1.5887827,0.8456434 -0.39748645 1.0515908,0.95788354 -0.4974305 1.0588793,0.9090243 -0.5160775 1.0623393,0.80471873 -0.4729515 1.0991037,0.92898065 -0.5011988 1.0201828,0.8521078 -0.42861146 0.95794773
0.53069746 -0.03571022 1.3590006,0.5968569 -0.15151453 1.2583628,0.64976525 -0.24409238 1.1779166,0.7856722 -0.36014938 1.0809624,0.7599467 -0.3635412 1.118828,0.7524959 -0.40469432 1.2460052,0.76613015 -0.26891512 1.465903,0.8915888 -0.11203414 1.5485448,0.94836473 -0.071851104 1.4911494,0.8765146 -0.07240155 1.4198921,0.8559663 -0.1505394 1.431545,0.76502407 -0.3193321 1.0741979,0.7670783 -0.20368908 1.0318744,0.7342394 -0.02692476 1.2247763,0.7366981 0.062110476 1.425898,0.7971143 0.13722157 1.4375734,0.89024055 0.1645695 1.4158157,0.8050264 0.09929752 1.3096018,0.5092007 -0.0965749 1.4149058,0.46798158 0.21233791 1.6233262,0.33892286 0.49491435 1.8018732,0.3848383 0.6404712 1.8883967,0.5500821 0.01917414 1.3085884,0.58407056 0.37617522 1.4165596,0.5205294 0.70564437 1.5526205,0.61336505 0.83256984 1.5890588,0.84539074 -0.39776257 1.0514435,0.9576037 -0.49777105 1.0587344,0.90873027 -0.51639444 1.0622406,0.8044539 -0.47318372 1.099046,0.9286695 -0.50155455 1.0200536,0.85178024 -0.42896488 0.9578051
0.53069746 -0.03571022 1.3590006,0.5968569 -0.15151453 1.2583628,0.64976525 -0.24409238 1.1779166,0.7856722 -0.36014938 1.0809624,0.7599467 -0.3635412 1.118828,0.7524959 -0.40469432 1.2460052,0.76613015 -0.26891512 1.465903,0.8915888 -0.11203414 1.5485448,0.94836473 -0.071851104 1.4911494,0.8765146 -0.07240155 1.4198921,0.8559663 -0.1505394 1.431545,0.76502407 -0.3193321 1.0741979,0.7670783 -0.20368908 1.0318744,0.7342394 -0.02692476 1.2247763,0.7366981 0.062110476 1.425898,0.7971143 0.13722157 1.4375734,0.89024055 0.1645695 1.4158157,0.8050264 0.09929752 1.3096018,0.5092007 -0.0965749 1.4149058,0.46798158 0.21233791 1.6233262,0.33892286 0.49491435 1.8018732,0.3848383 0.6404712 1.8883967,0.5500821 0.01917414 1.3085884,0.58407056 0.37617522 1.4165596,0.5205294 0.70564437 1.5526205,0.61336505 0.83256984 1.5890588,0.84539074 -0.39776257 1.0514435,0.9576037 -0.49777105 1.0587344,0.90873027 -0.51639444 1.0622406,0.8044539 -0.47318372 1.099046,0.9286695 -0.50155455 1.0200536,0.85178024 -0.42896488 0.9578051
0.53069127 -0.03572689 1.3589697,0.5968512 -0.15153691 1.258322,0.64974326 -0.24412136 1.1778593,0.78560215 -0.36023444 1.0808787,0.7598865 -0.36361325 1.1187557,0.7524671 -0.4047554 1.2459468,0.76620054 -0.2689411 1.4658352,0.89171004 -0.11206502 1.5484437,0.9484814 -0.07189105 1.4910288,0.87660795 -0.07243449 1.4197861,0.85604846 -0.15057226 1.4314485,0.76495945 -0.31941152 1.0741123,0.7670272 -0.2037826 1.0317292,0.73424155 -0.026876688 1.2245322,0.7368108 0.06213843 1.4256761,0.7972597 0.13723293 1.4373386,0.8903917 0.16455722 1.4155483,0.80511117 0.0993209 1.3093518,0.5091939 -0.09659615 1.4148777,0.4679867 0.21233332 1.6233168,0.33895853 0.49493435 1.8018909,0.38490245 0.64045995 1.8884734,0.55007637 0.019161604 1.308555,0.5840819 0.3761711 1.4165721,0.52055746 0.70564985 1.5526762,0.61340684 0.83257425 1.5891267,0.8453067 -0.3978688 1.0513463,0.9575097 -0.4979033 1.0586237,0.90863085 -0.5165177 1.06215,0.8043684 -0.4732761 1.0989817,0.92856055 -0.5016901 1.0199509,0.8516604 -0.42909518 0.9577073
0.5283591 -0.036651086 1.3569595,0.5954907 -0.1532132 1.2550876,0.6504966 -0.24626455 1.174388,0.78712726 -0.36212647 1.0740341,0.7607751 -0.36640018 1.1119332,0.7516377 -0.41220158 1.2388134,0.77007335 -0.27892822 1.4628854,0.8967904 -0.122624665 1.5502477,0.947334 -0.07239023 1.493537,0.8757101 -0.070690624 1.4206583,0.85576826 -0.15072244 1.4310496,0.7668489 -0.3204524 1.0683095,0.7677566 -0.20191333 1.0306485,0.74332446 -0.029044494 1.2317417,0.7497464 0.058937863 1.4356142,0.805975 0.1374147 1.452804,0.9009578 0.15808263 1.4274698,0.8038971 0.098634064 1.3129656,0.50412416 -0.09858732 1.4118568,0.46672657 0.21394469 1.6223037,0.33917654 0.4990409 1.8050355,0.3868085 0.6448541 1.8937128,0.5502129 0.019199543 1.3074561,0.5806178 0.3787603 1.4207959,0.52277166 0.7124927 1.5585842,0.6205721 0.83673054 1.5982693,0.84721696 -0.39993668 1.0435627,0.9601293 -0.50070137 1.057513,0.9106844 -0.51910675 1.0618562,0.8053221 -0.4730168 1.0957735,0.9311207 -0.5067115 1.0185668,0.85410047 -0.43696272 0.9510484
0.5286219 -0.036860965 1.3572334,0.5956555 -0.15336299 1.25551,0.6500417 -0.24642304 1.1746279,0.78675115 -0.362576 1.0751449,0.7603079 -0.3667097 1.1129388,0.7508756 -0.41107365 1.2401624,0.76991475 -0.27928215 1.4647526,0.8990844 -0.1244577 1.5505884,0.9478722 -0.072948016 1.4936318,0.8758732 -0.07026415 1.4212989,0.8561703 -0.15064189 1.4316524,0.7665417 -0.3209468 1.069237,0.76702225 -0.202488 1.0317297,0.7427433 -0.028289678 1.2313333,0.75180924 0.05479849 1.4369078,0.80746573 0.13304745 1.4562942,0.90217495 0.15515894 1.4315631,0.8029823 0.09796867 1.3146157,0.5043029 -0.0987157 1.4120488,0.4667067 0.21327838 1.6225721,0.33833918 0.49786994 1.8047955,0.3862312 0.6436831 1.8929747,0.5505514 0.018916171 1.3078039,0.58119106 0.37844288 1.41991,0.5217403 0.7118015 1.5569403,0.61921203 0.83590585 1.5971729,0.846844 -0.4004856 1.0450022,0.9594043 -0.50150007 1.0583084,0.90996855 -0.51978064 1.0626333,0.8048794 -0.47362614 1.0968817,0.9303538 -0.5072495 1.0194161,0.8534932 -0.43706253 0.95240086
0.5286222 -0.036740754 1.3570904,0.59569836 -0.15308578 1.2551618,0.6499421 -0.24603796 1.1740172,0.7867918 -0.36095425 1.073218,0.760444 -0.36548853 1.1110436,0.75114286 -0.41136906 1.2377656,0.7703258 -0.28181747 1.4637011,0.90008974 -0.12796661 1.5504935,0.94781077 -0.074945524 1.4939939,0.87585104 -0.07097995 1.421653,0.85599625 -0.15130259 1.4313197,0.76644063 -0.31932932 1.0677091,0.7667612 -0.20053066 1.0312093,0.7430938 -0.028556153 1.2328724,0.7533454 0.05103579 1.4398161,0.808922 0.12905428 1.4604179,0.903482 0.15223014 1.4360142,0.8026262 0.09706156 1.3178408,0.50436807 -0.098695844 1.4118472,0.46657312 0.2128726 1.6230949,0.3376786 0.4969661 1.8058606,0.38494402 0.6432857 1.8936064,0.55049324 0.019126873 1.3077136,0.5806138 0.37892622 1.4193299,0.52142686 0.71262175 1.555841,0.6188258 0.836961 1.5956495,0.8469387 -0.39843348 1.0426104,0.95939773 -0.499404 1.0573612,0.9099233 -0.51761174 1.0616751,0.8047132 -0.47104165 1.0950593,0.93048966 -0.5055215 1.0184072,0.853925 -0.43593973 0.95038563
0.528624 -0.036728602 1.357082,0.595705 -0.15308148 1.2551534,0.64995086 -0.2460401 1.1740079,0.78678554 -0.3609619 1.0731766,0.7604335 -0.36550194 1.111001,0.7511116 -0.4114197 1.2377143,0.7703255 -0.28193712 1.4636999,0.900145 -0.12814504 1.5505375,0.9478841 -0.07512109 1.4940495,0.8759218 -0.07111149 1.4217074,0.8560395 -0.15143257 1.4313525,0.7664434 -0.31932878 1.067679,0.76680684 -0.20050298 1.0312498,0.7433212 -0.028687298 1.2330846,0.7537044 0.0506692 1.4401224,0.80935097 0.12862433 1.4607952,0.9039254 0.1517572 1.4363887,0.80297875 0.09679823 1.3181767,0.5043666 -0.098685 1.4118419,0.46655193 0.21292642 1.623052,0.33762586 0.49704537 1.805787,0.38490716 0.64339215 1.8934944,0.550498 0.019140203 1.3077027,0.58065313 0.37894157 1.4193586,0.52153444 0.71265775 1.5558912,0.6189629 0.83698 1.5957094,0.8469281 -0.3984472 1.0425595,0.95936924 -0.49945086 1.0572875,0.9098885 -0.5176499 1.0615937,0.8046822 -0.4710645 1.0949873,0.9304606 -0.50555104 1.0183285,0.85391134 -0.43592983 0.9503201
0.5283517 -0.03659947 1.3569171,0.5954939 -0.15305656 1.2547112,0.6491075 -0.24616429 1.1729677,0.7849452 -0.36146545 1.0705789,0.7589393 -0.36597222 1.1087344,0.75087935 -0.412093 1.2356861,0.7723092 -0.283053 1.462198,0.9032171 -0.12944457 1.5485928,0.94977736 -0.07554117 1.4917247,0.87603384 -0.07153079 1.4209679,0.85612786 -0.15173319 1.4304237,0.76457256 -0.3197397 1.0652789,0.76464415 -0.2008979 1.0282403,0.7421216 -0.028245538 1.2300209,0.75533426 0.04904516 1.4380498,0.8103837 0.12743747 1.4593855,0.9045819 0.15249409 1.434777,0.80355257 0.09736098 1.3162489,0.50410146 -0.09869276 1.4117377,0.46634203 0.21324377 1.6235393,0.33774367 0.49776572 1.8069983,0.38588366 0.64378846 1.8953365,0.5502193 0.019392781 1.3074831,0.5803545 0.3798624 1.4189943,0.5219602 0.7144313 1.5552843,0.6198816 0.8387788 1.5948584,0.8448096 -0.3990956 1.0392964,0.95866007 -0.4986804 1.0552617,0.90934074 -0.5173744 1.060262,0.8036668 -0.47125423 1.0934979,0.9295246 -0.5058772 1.0165635,0.85162914 -0.43835795 0.94761753
0.5283517 -0.03659947 1.3569171,0.5954939 -0.15305656 1.2547112,0.6491075 -0.24616429 1.1729677,0.7849452 -0.36146545 1.0705789,0.7589393 -0.36597222 1.1087344,0.75087935 -0.412093 1.2356861,0.7723092 -0.283053 1.462198,0.9032171 -0.12944457 1.5485928,0.94977736 -0.07554117 1.4917247,0.87603384 -0.07153079 1.4209679,0.85612786 -0.15173319 1.4304237,0.76457256 -0.3197397 1.0652789,0.76464415 -0.2008979 1.0282403,0.7421216 -0.028245538 1.2300209,0.75533426 0.04904516 1.4380498,0.8103837 0.12743747 1.4593855,0.9045819 0.15249409 1.434777,0.80355257 0.09736098 1.3162489,0.50410146 -0.09869276 1.4117377,0.46634203 0.21324377 1.6235393,0.33774367 0.49776572 1.8069983,0.38588366 0.64378846 1.8953365,0.5502193 0.019392781 1.3074831,0.5803545 0.3798624 1.4189943,0.5219602 0.7144313 1.5552843,0.6198816 0.8387788 1.5948584,0.8448096 -0.3990956 1.0392964,0.95866007 -0.4986804 1.0552617,0.90934074 -0.5173744 1.060262,0.8036668 -0.47125423 1.0934979,0.9295246 -0.5058772 1.0165635,0.85162914 -0.43835795 0.94761753
0.52835226 -0.036593683 1.3569186,0.5954954 -0.15305153 1.2547123,0.6491128 -0.24615958 1.1729703,0.78496325 -0.36145276 1.0705869,0.7589556 -0.3659613 1.1087413,0.7508921 -0.41208258 1.2356935,0.772307 -0.28303993 1.4622073,0.90320694 -0.12942418 1.5486045,0.9497673 -0.075519376 1.4917369,0.8760254 -0.07151269 1.4209774,0.85612214 -0.15171626 1.4304335,0.7645883 -0.319728 1.065286,0.7646583 -0.2008869 1.0282426,0.7421005 -0.02815856 1.2299564,0.7552747 0.049204193 1.4379624,0.8103237 0.12760189 1.459282,0.9045286 0.15264574 1.4346836,0.8035202 0.09747567 1.3161536,0.5041016 -0.098687336 1.4117393,0.46633723 0.21325597 1.6235343,0.33773097 0.4977807 1.8069879,0.38586956 0.6438128 1.8953136,0.55022013 0.019398887 1.3074843,0.5803607 0.37986803 1.4190035,0.521975 0.7144387 1.5552989,0.61990047 0.8387834 1.5948758,0.84483176 -0.39907938 1.039307,0.95868814 -0.49865812 1.0552773,0.90936935 -0.5173552 1.0602752,0.8036903 -0.47124124 1.0935065,0.9295548 -0.5058565 1.0165775,0.85165817 -0.4383411 0.9476276
0.52835226 -0.036593683 1.3569186,0.5954954 -0.15305153 1.2547123,0.6491128 -0.24615958 1.1729703,0.78496325 -0.36145276 1.0705869,0.7589556 -0.3659613 1.1087413,0.7508921 -0.41208258 1.2356935,0.772307 -0.28303993 1.4622073,0.90320694 -0.12942418 1.5486045,0.9497673 -0.075519376 1.4917369,0.8760254 -0.07151269 1.4209774,0.85612214 -0.15171626 1.4304335,0.7645883 -0.319728 1.065286,0.7646583 -0.2008869 1.0282426,0.7421005 -0.02815856 1.2299564,0.7552747 0.049204193 1.4379624,0.8103237 0.12760189 1.459282,0.9045286 0.15264574 1.4346836,0.8035202 0.09747567 1.3161536,0.5041016 -0.098687336 1.4117393,0.46633723 0.21325597 1.6235343,0.33773097 0.4977807 1.8069879,0.38586956 0.6438128 1.8953136,0.55022013 0.019398887 1.3074843,0.5803607 0.37986803 1.4190035,0.521975 0.7144387 1.5552989,0.61990047 0.8387834 1.5948758,0.84483176 -0.39907938 1.039307,0.95868814 -0.49865812 1.0552773,0.90936935 -0.5173552 1.0602752,0.8036903 -0.47124124 1.0935065,0.9295548 -0.5058565 1.0165775,0.85165817 -0.4383411 0.9476276
0.5283526 -0.03659363 1.3569195,0.5954962 -0.1530517 1.2547139,0.64911574 -0.24615976 1.1729733,0.7849696 -0.36145186 1.0705934,0.7589608 -0.36596072 1.1087468,0.7508933 -0.4120838 1.235698,0.77230144 -0.28304428 1.4622141,0.90319955 -0.1294298 1.5486164,0.94976157 -0.07552454 1.4917506,0.8760216 -0.071516864 1.4209889,0.85611784 -0.15172046 1.4304439,0.7645948 -0.31972706 1.0652922,0.7646668 -0.20088491 1.0282524,0.74210966 -0.02816552 1.2299738,0.7552827 0.049185887 1.437984,0.8103333 0.12758109 1.4593086,0.90453917 0.15262392 1.4347128,0.8035311 0.09746263 1.3161786,0.50410175 -0.09868713 1.4117403,0.46633536 0.2132579 1.6235323,0.33772653 0.49778318 1.806983,0.3858646 0.6438167 1.8953066,0.55022067 0.019398807 1.3074852,0.5803611 0.37986776 1.4190047,0.52197593 0.71443856 1.5552998,0.61990166 0.8387829 1.594877,0.8448392 -0.39907813 1.039315,0.9586951 -0.4986569 1.0552882,0.9093762 -0.5173541 1.0602841,0.8036961 -0.4712405 1.0935124,0.929563 -0.50585496 1.0165873,0.85166854 -0.43833905 0.94763553
0.528353 -0.036594022 1.35692,0.59549683 -0.15305209 1.2547148,0.6491178 -0.24616006 1.1729753,0.78497326 -0.36145115 1.0705968,0.7589637 -0.36596045 1.1087497,0.7508937 -0.41208583 1.2356999,0.77229834 -0.2830506 1.4622185,0.90319586 -0.12943827 1.5486249,0.94975895 -0.075532444 1.4917607,0.87602013 -0.07152327 1.4209981,0.8561158 -0.15172681 1.4304514,0.76459867 -0.3197263 1.0652958,0.7646724 -0.20088314 1.0282596,0.7421191 -0.02817297 1.229989,0.755294 0.049166813 1.4380033,0.81034666 0.1275593 1.4593321,0.90455306 0.1526009 1.4347378,0.8035438 0.09744876 1.3162006,0.50410205 -0.09868738 1.4117408,0.46633422 0.21325845 1.6235306,0.3377235 0.49778378 1.8069792,0.38586068 0.6438185 1.895301,0.5502211 0.019398287 1.3074857,0.5803612 0.37986684 1.4190053,0.5219755 0.7144372 1.5553002,0.619901 0.83878136 1.5948778,0.8448433 -0.39907715 1.0393193,0.9586985 -0.49865627 1.0552936,0.90937954 -0.5173534 1.0602883,0.80369896 -0.47124004 1.093515,0.9295672 -0.50585383 1.016592,0.85167444 -0.438337 0.9476396
0.528353 -0.036594022 1.35692,0.59549683 -0.15305209 1.2547148,0.6491178 -0.24616006 1.1729753,0.78497326 -0.36145115 1.0705968,0.7589637 -0.36596045 1.1087497,0.7508937 -0.41208583 1.2356999,0.77229834 -0.2830506 1.4622185,0.90319586 -0.12943827 1.5486249,0.94975895 -0.075532444 1.4917607,0.87602013 -0.07152327 1.4209981,0.8561158 -0.15172681 1.4304514,0.76459867 -0.3197263 1.0652958,0.7646724 -0.20088314 1.0282596,0.7421191 -0.02817297 1.229989,0.755294 0.049166813 1.4380033,0.81034666 0.1275593 1.4593321,0.90455306 0.1526009 1.4347378,0.8035438 0.09744876 1.3162006,0.50410205 -0.09868738 1.4117408,0.46633422 0.21325845 1.6235306,0.3377235 0.49778378 1.8069792,0.38586068 0.6438185 1.895301,0.5502211 0.019398287 1.3074857,0.5803612 0.37986684 1.4190053,0.5219755 0.7144372 1.5553002,0.619901 0.83878136 1.5948778,0.8448433 -0.39907715 1.0393193,0.9586985 -0.49865627 1.0552936,0.90937954 -0.5173534 1.0602883,0.80369896 -0.47124004 1.093515,0.9295672 -0.50585383 1.016592,0.85167444 -0.438337 0.9476396
0.528353 -0.036594022 1.35692,0.59549683 -0.15305209 1.2547148,0.6491178 -0.24616006 1.1729753,0.78497326 -0.36145115 1.0705968,0.7589637 -0.36596045 1.1087497,0.7508937 -0.41208583 1.2356999,0.77229834 -0.2830506 1.4622185,0.90319586 -0.12943827 1.5486249,0.94975895 -0.075532444 1.4917607,0.87602013 -0.07152327 1.4209981,0.8561158 -0.15172681 1.4304514,0.76459867 -0.3197263 1.0652958,0.7646724 -0.20088314 1.0282596,0.7421191 -0.02817297 1.229989,0.755294 0.049166813 1.4380033,0.81034666 0.1275593 1.4593321,0.90455306 0.1526009 1.4347378,0.8035438 0.09744876 1.3162006,0.50410205 -0.09868738 1.4117408,0.46633422 0.21325845 1.6235306,0.3377235 0.49778378 1.8069792,0.38586068 0.6438185 1.895301,0.5502211 0.019398287 1.3074857,0.5803612 0.37986684 1.4190053,0.5219755 0.7144372 1.5553002,0.619901 0.83878136 1.5948778,0.8448433 -0.39907715 1.0393193,0.9586985 -0.49865627 1.0552936,0.90937954 -0.5173534 1.0602883,0.80369896 -0.47124004 1.093515,0.9295672 -0.50585383 1.016592,0.85167444 -0.438337 0.9476396
0.528353 -0.036594022 1.35692,0.59549683 -0.15305209 1.2547148,0.6491178 -0.24616006 1.1729753,0.78497326 -0.36145115 1.0705968,0.7589637 -0.36596045 1.1087497,0.7508937 -0.41208583 1.2356999,0.77229834 -0.2830506 1.4622185,0.90319586 -0.12943827 1.5486249,0.94975895 -0.075532444 1.4917607,0.87602013 -0.07152327 1.4209981,0.8561158 -0.15172681 1.4304514,0.76459867 -0.3197263 1.0652958,0.7646724 -0.20088314 1.0282596,0.7421191 -0.02817297 1.229989,0.755294 0.049166813 1.4380033,0.81034666 0.1275593 1.4593321,0.90455306 0.1526009 1.4347378,0.8035438 0.09744876 1.3162006,0.50410205 -0.09868738 1.4117408,0.46633422 0.21325845 1.6235306,0.3377235 0.49778378 1.8069792,0.38586068 0.6438185 1.895301,0.5502211 0.019398287 1.3074857,0.5803612 0.37986684 1.4190053,0.5219755 0.7144372 1.5553002,0.619901 0.83878136 1.5948778,0.8448433 -0.39907715 1.0393193,0.9586985 -0.49865627 1.0552936,0.90937954 -0.5173534 1.0602883,0.80369896 -0.47124004 1.093515,0.9295672 -0.50585383 1.016592,0.85167444 -0.438337 0.9476396
0.528353 -0.036594022 1.35692,0.59549683 -0.15305209 1.2547148,0.6491178 -0.24616006 1.1729753,0.78497326 -0.36145115 1.0705968,0.7589637 -0.36596045 1.1087497,0.7508937 -0.41208583 1.2356999,0.77229834 -0.2830506 1.4622185,0.90319586 -0.12943827 1.5486249,0.94975895 -0.075532444 1.4917607,0.87602013 -0.07152327 1.4209981,0.8561158 -0.15172681 1.4304514,0.76459867 -0.3197263 1.0652958,0.7646724 -0.20088314 1.0282596,0.7421191 -0.02817297 1.229989,0.755294 0.049166813 1.4380033,0.81034666 0.1275593 1.4593321,0.90455306 0.1526009 1.4347378,0.8035438 0.09744876 1.3162006,0.50410205 -0.09868738 1.4117408,0.46633422 0.21325845 1.6235306,0.3377235 0.49778378 1.8069792,0.38586068 0.6438185 1.895301,0.5502211 0.019398287 1.3074857,0.5803612 0.37986684 1.4190053,0.5219755 0.7144372 1.5553002,0.619901 0.83878136 1.5948778,0.8448433 -0.39907715 1.0393193,0.9586985 -0.49865627 1.0552936,0.90937954 -0.5173534 1.0602883,0.80369896 -0.47124004 1.093515,0.9295672 -0.50585383 1.016592,0.85167444 -0.438337 0.9476396
0.528353 -0.036594022 1.35692,0.59549683 -0.15305209 1.2547148,0.6491178 -0.24616006 1.1729753,0.78497326 -0.36145115 1.0705968,0.7589637 -0.36596045 1.1087497,0.7508937 -0.41208583 1.2356999,0.77229834 -0.2830506 1.4622185,0.90319586 -0.12943827 1.5486249,0.94975895 -0.075532444 1.4917607,0.87602013 -0.07152327 1.4209981,0.8561158 -0.15172681 1.4304514,0.76459867 -0.3197263 1.0652958,0.7646724 -0.20088314 1.0282596,0.7421191 -0.02817297 1.229989,0.755294 0.049166813 1.4380033,0.81034666 0.1275593 1.4593321,0.90455306 0.1526009 1.4347378,0.8035438 0.09744876 1.3162006,0.50410205 -0.09868738 1.4117408,0.46633422 0.21325845 1.6235306,0.3377235 0.49778378 1.8069792,0.38586068 0.6438185 1.895301,0.5502211 0.019398287 1.3074857,0.5803612 0.37986684 1.4190053,0.5219755 0.7144372 1.5553002,0.619901 0.83878136 1.5948778,0.8448433 -0.39907715 1.0393193,0.9586985 -0.49865627 1.0552936,0.90937954 -0.5173534 1.0602883,0.80369896 -0.47124004 1.093515,0.9295672 -0.50585383 1.016592,0.85167444 -0.438337 0.9476396
0.528353 -0.036594022 1.35692,0.59549683 -0.15305209 1.2547148,0.6491178 -0.24616006 1.1729753,0.78497326 -0.36145115 1.0705968,0.7589637 -0.36596045 1.1087497,0.7508937 -0.41208583 1.2356999,0.77229834 -0.2830506 1.4622185,0.90319586 -0.12943827 1.5486249,0.94975895 -0.075532444 1.4917607,0.87602013 -0.07152327 1.4209981,0.8561158 -0.15172681 1.4304514,0.76459867 -0.3197263 1.0652958,0.7646724 -0.20088314 1.0282596,0.7421191 -0.02817297 1.229989,0.755294 0.049166813 1.4380033,0.81034666 0.1275593 1.4593321,0.90455306 0.1526009 1.4347378,0.8035438 0.09744876 1.3162006,0.50410205 -0.09868738 1.4117408,0.46633422 0.21325845 1.6235306,0.3377235 0.49778378 1.8069792,0.38586068 0.6438185 1.895301,0.5502211 0.019398287 1.3074857,0.5803612 0.37986684 1.4190053,0.5219755 0.7144372 1.5553002,0.619901 0.83878136 1.5948778,0.8448433 -0.39907715 1.0393193,0.9586985 -0.49865627 1.0552936,0.90937954 -0.5173534 1.0602883,0.80369896 -0.47124004 1.093515,0.9295672 -0.50585383 1.016592,0.85167444 -0.438337 0.9476396
0.528353 -0.036594022 1.35692,0.59549683 -0.15305209 1.2547148,0.6491178 -0.24616006 1.1729753,0.78497326 -0.36145115 1.0705968,0.7589637 -0.36596045 1.1087497,0.7508937 -0.41208583 1.2356999,0.77229834 -0.2830506 1.4622185,0.90319586 -0.12943827 1.5486249,0.94975895 -0.075532444 1.4917607,0.87602013 -0.07152327 1.4209981,0.8561158 -0.15172681 1.4304514,0.76459867 -0.3197263 1.0652958,0.7646724 -0.20088314 1.0282596,0.7421191 -0.02817297 1.229989,0.755294 0.049166813 1.4380033,0.81034666 0.1275593 1.4593321,0.90455306 0.1526009 1.4347378,0.8035438 0.09744876 1.3162006,0.50410205 -0.09868738 1.4117408,0.46633422 0.21325845 1.6235306,0.3377235 0.49778378 1.8069792,0.38586068 0.6438185 1.895301,0.5502211 0.019398287 1.3074857,0.5803612 0.37986684 1.4190053,0.5219755 0.7144372 1.5553002,0.619901 0.83878136 1.5948778,0.8448433 -0.39907715 1.0393193,0.9586985 -0.49865627 1.0552936,0.90937954 -0.5173534 1.0602883,0.80369896 -0.47124004 1.093515,0.9295672 -0.50585383 1.016592,0.85167444 -0.438337 0.9476396
0.528353 -0.036594022 1.35692,0.59549683 -0.15305209 1.2547148,0.6491178 -0.24616006 1.1729753,0.78497326 -0.36145115 1.0705968,0.7589637 -0.36596045 1.1087497,0.7508937 -0.41208583 1.2356999,0.77229834 -0.2830506 1.4622185,0.90319586 -0.12943827 1.5486249,0.94975895 -0.075532444 1.4917607,0.87602013 -0.07152327 1.4209981,0.8561158 -0.15172681 1.4304514,0.76459867 -0.3197263 1.0652958,0.7646724 -0.20088314 1.0282596,0.7421191 -0.02817297 1.229989,0.755294 0.049166813 1.4380033,0.81034666 0.1275593 1.4593321,0.90455306 0.1526009 1.4347378,0.8035438 0.09744876 1.3162006,0.50410205 -0.09868738 1.4117408,0.46633422 0.21325845 1.6235306,0.3377235 0.49778378 1.8069792,0.38586068 0.6438185 1.895301,0.5502211 0.019398287 1.3074857,0.5803612 0.37986684 1.4190053,0.5219755 0.7144372 1.5553002,0.619901 0.83878136 1.5948778,0.8448433 -0.39907715 1.0393193,0.9586985 -0.49865627 1.0552936,0.90937954 -0.5173534 1.0602883,0.80369896 -0.47124004 1.093515,0.9295672 -0.50585383 1.016592,0.85167444 -0.438337 0.9476396
